0.903909,214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.90391,214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903911,214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903912,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903913,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903914,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903916,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903917,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903918,214138,   0.00   0.01   0.03   0.00   0.00  94.4   0.0 345.86   23.70
0.903919,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.90392,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903921,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903922,214138,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903924,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903925,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903926,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903927,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903928,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903929,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.88   23.72
0.903931,214139,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.86   23.70
0.903932,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903933,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903934,214139,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903935,214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903936,214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
0.903938,214140,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.84   23.65
0.903939,214140,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.84   23.65
0.90394,214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
0.903941,214140,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
0.903942,214140,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
0.903943,214140,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
0.903944,214140,   0.03  -0.03   0.07   0.00   0.00  94.4   0.0 345.82   23.62
0.903946,214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
