
                                                        SOS      TEMP
214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
214157,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.88   23.72
214157,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
214157,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214157,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214157,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214158,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214158,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214158,   0.01  -0.01   0.08   0.00   0.00  90.0   0.0 345.86   23.70
214159,   0.00   0.00   0.07   0.00   0.00  90.0   0.0 345.82   23.63
214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214159,  -0.01  -0.02   0.03   0.00   0.00  90.0   0.0 345.80   23.58
214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214159,   0.00   0.00   0.07   0.00   0.00  90.0   0.0 345.76   23.51
214159,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214159,   0.00   0.00   0.06   0.00   0.00  90.0   0.0 345.74   23.50
214159,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.74   23.48
214200,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.74   23.48
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.70   23.43
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.70   23.43
214200,   0.03  -0.03   0.06   0.00   0.00  90.0   0.0 345.72   23.44
214200,   0.00   0.00   0.05   0.00   0.00  90.0   0.0 345.72   23.44
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.74   23.48
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.70   23.43
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.70   23.43
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.68   23.39
214200,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.66   23.36
214201,   0.00  -0.02   0.08   0.00   0.00  90.0   0.0 345.66   23.36
